id,total_len,nb_groups,len_groups,max_len_group
2258_svg,56,7,"[5, 5, 14, 14, 6, 4, 8]",14
22511_svg,86,6,"[8, 46, 6, 11, 8, 7]",46
22612_svg,229,48,"[4, 4, 3, 10, 10, 2, 4, 3, 2, 2, 10, 4, 2, 2, 10, 2, 2, 4, 4, 4, 2, 2, 4, 2, 10, 10, 2, 10, 10, 4, 4, 2, 2, 10, 2, 10, 2, 2, 4, 4, 2, 4, 2, 3, 10, 10, 2, 10]",10
22568_svg,52,4,"[13, 13, 13, 13]",13
226_svg,43,3,"[7, 16, 20]",20
22771_svg,27,2,"[18, 9]",18
22775_svg,10,2,"[5, 5]",5
22696_svg,51,2,"[45, 6]",45
22776_svg,29,3,"[17, 5, 7]",17
22777_svg,42,2,"[26, 16]",26
22778_svg,42,2,"[16, 26]",26
22781_svg,29,2,"[14, 15]",15
22785_svg,18,2,"[11, 7]",11
22786_svg,31,3,"[10, 7, 14]",14
22724_svg,143,13,"[8, 11, 10, 11, 10, 30, 8, 10, 8, 11, 8, 11, 7]",30
22784_svg,25,3,"[9, 8, 8]",9
22793_svg,16,1,[16],16
22792_svg,32,2,"[16, 16]",16
22795_svg,28,2,"[14, 14]",14
22798_svg,35,6,"[5, 5, 5, 5, 7, 8]",8
22794_svg,46,3,"[14, 16, 16]",16
22796_svg,86,16,"[6, 6, 5, 5, 6, 5, 5, 6, 4, 5, 6, 4, 6, 6, 5, 6]",6
227_svg,39,2,"[7, 32]",32
22801_svg,20,2,"[10, 10]",10
22799_svg,127,8,"[7, 44, 5, 7, 7, 44, 6, 7]",44
22812_svg,34,2,"[16, 18]",18
22813_svg,34,2,"[16, 18]",18
22810_svg,27,3,"[13, 7, 7]",13
22818_svg,31,3,"[15, 8, 8]",15
22735_svg,193,26,"[10, 10, 6, 6, 8, 8, 6, 4, 4, 8, 8, 4, 6, 4, 6, 4, 4, 4, 4, 28, 4, 4, 8, 8, 19, 8]",28
22803_svg,60,6,"[7, 5, 15, 7, 19, 7]",19
22894_svg,37,4,"[12, 9, 9, 7]",12
22902_svg,57,4,"[11, 13, 11, 22]",22
22904_svg,55,4,"[28, 13, 7, 7]",28
228_svg,55,7,"[9, 5, 15, 7, 7, 5, 7]",15
22903_svg,93,8,"[7, 28, 8, 4, 22, 13, 5, 6]",28
22905_svg,54,6,"[13, 7, 4, 4, 6, 20]",20
22906_svg,95,11,"[10, 8, 6, 6, 6, 6, 6, 18, 6, 17, 6]",18
22907_svg,62,4,"[10, 15, 22, 15]",22
22901_svg,158,18,"[5, 25, 8, 8, 8, 6, 4, 5, 22, 20, 6, 6, 6, 6, 6, 6, 5, 6]",25
22908_svg,133,14,"[13, 5, 7, 24, 16, 6, 6, 6, 6, 6, 6, 7, 7, 18]",24
22910_svg,97,8,"[6, 4, 24, 19, 8, 8, 6, 22]",24
22911_svg,78,8,"[5, 21, 13, 5, 5, 7, 7, 15]",21
22909_svg,145,14,"[27, 13, 14, 14, 5, 5, 5, 5, 5, 5, 14, 14, 14, 5]",27
22914_svg,37,2,"[16, 21]",21
22915_svg,58,5,"[6, 13, 4, 20, 15]",20
22913_svg,67,3,"[26, 7, 34]",34
22912_svg,101,6,"[7, 7, 26, 33, 18, 10]",33
22919_svg,15,2,"[7, 8]",8
22917_svg,110,11,"[12, 10, 12, 12, 10, 10, 8, 6, 10, 16, 4]",16
22916_svg,119,12,"[10, 8, 6, 7, 8, 16, 6, 17, 7, 10, 12, 12]",17
22926_svg,25,4,"[9, 5, 5, 6]",9
22922_svg,102,12,"[9, 9, 9, 9, 5, 6, 5, 6, 7, 27, 5, 5]",27
22930_svg,51,9,"[6, 5, 8, 5, 5, 5, 5, 6, 6]",8
22918_svg,121,16,"[5, 4, 4, 6, 7, 5, 5, 4, 6, 5, 8, 8, 25, 13, 11, 5]",25
22932_svg,43,8,"[5, 7, 5, 5, 5, 5, 5, 6]",7
22927_svg,33,3,"[9, 14, 10]",14
22938_svg,22,4,"[6, 7, 5, 4]",7
22939_svg,24,4,"[8, 5, 5, 6]",8
22934_svg,96,10,"[5, 5, 17, 7, 14, 14, 7, 17, 5, 5]",17
22936_svg,104,16,"[7, 4, 10, 10, 10, 5, 10, 7, 4, 5, 5, 5, 5, 5, 6, 6]",10
22940_svg,27,3,"[15, 7, 5]",15
23018_svg,19,2,"[12, 7]",12
23019_svg,80,7,"[22, 12, 12, 7, 10, 10, 7]",22
229_svg,43,3,"[7, 16, 20]",20
2305_svg,31,4,"[14, 5, 5, 7]",14
22_svg,48,4,"[15, 15, 5, 13]",15
22937_svg,48,4,"[13, 13, 9, 13]",13
23086_svg,37,3,"[16, 16, 5]",16
23089_svg,73,8,"[8, 8, 7, 14, 12, 12, 5, 7]",14
2307_svg,36,3,"[12, 9, 15]",15
23052_svg,33,2,"[10, 23]",23
2308_svg,42,3,"[18, 14, 10]",18
2306_svg,34,3,"[13, 8, 13]",13
23098_svg,19,1,[19],19
2312_svg,48,4,"[9, 19, 9, 11]",19
2310_svg,65,2,"[57, 8]",57
2313_svg,33,2,"[23, 10]",23
2315_svg,36,2,"[22, 14]",22
2311_svg,86,10,"[9, 9, 9, 7, 8, 8, 9, 9, 9, 9]",9
230_svg,64,5,"[7, 9, 10, 18, 20]",20
2316_svg,15,1,[15],15
231_svg,49,5,"[7, 11, 7, 12, 12]",12
2314_svg,86,7,"[6, 6, 29, 5, 6, 6, 28]",29
2329_svg,50,5,"[6, 4, 5, 10, 25]",25
232_svg,26,1,[26],26
23305_svg,260,45,"[5, 6, 6, 8, 4, 4, 6, 4, 6, 4, 4, 8, 4, 4, 4, 8, 6, 4, 6, 4, 6, 4, 4, 8, 3, 3, 6, 42, 3, 3, 4, 3, 6, 7, 3, 6, 7, 3, 3, 8, 5, 3, 3, 4, 8]",42
2330_svg,40,4,"[12, 10, 13, 5]",13
23313_svg,85,7,"[5, 11, 12, 5, 23, 17, 12]",23
23314_svg,70,7,"[5, 12, 12, 7, 11, 11, 12]",12
23307_svg,379,52,"[6, 8, 4, 4, 6, 6, 6, 4, 8, 4, 4, 4, 4, 4, 6, 4, 8, 4, 6, 6, 4, 4, 3, 8, 3, 6, 10, 10, 4, 8, 8, 4, 8, 10, 42, 4, 10, 6, 8, 10, 10, 7, 8, 5, 6, 5, 7, 12, 3, 14, 14, 12]",42
23316_svg,73,11,"[5, 5, 5, 5, 5, 7, 5, 6, 11, 5, 14]",14
23315_svg,79,14,"[9, 5, 5, 5, 5, 4, 5, 6, 6, 5, 5, 5, 5, 9]",9
23317_svg,15,3,"[4, 4, 7]",7
23306_svg,343,49,"[6, 6, 3, 6, 4, 6, 3, 4, 4, 3, 6, 4, 2, 2, 6, 3, 6, 6, 8, 8, 4, 8, 8, 4, 8, 10, 4, 8, 6, 8, 28, 8, 8, 7, 8, 5, 6, 5, 7, 5, 12, 4, 3, 14, 14, 4, 12, 5, 24]",28
23319_svg,17,3,"[9, 4, 4]",9
23318_svg,13,2,"[9, 4]",9
23321_svg,14,3,"[3, 3, 8]",8
23323_svg,13,3,"[3, 7, 3]",7
23324_svg,11,3,"[4, 4, 3]",4
23325_svg,12,3,"[4, 5, 3]",5
23326_svg,13,4,"[4, 3, 3, 3]",4
23320_svg,20,3,"[4, 4, 12]",12
23322_svg,13,2,"[9, 4]",9
23330_svg,21,3,"[13, 4, 4]",13
23327_svg,15,3,"[3, 3, 9]",9
23331_svg,14,4,"[5, 3, 3, 3]",5
23329_svg,19,3,"[4, 2, 13]",13
23342_svg,47,3,"[27, 10, 10]",27
23343_svg,47,5,"[19, 6, 6, 6, 10]",19
23351_svg,59,4,"[7, 5, 41, 6]",41
23354_svg,68,7,"[7, 14, 10, 8, 11, 9, 9]",14
23401_svg,273,30,"[28, 18, 6, 17, 8, 6, 6, 8, 6, 6, 8, 6, 11, 11, 8, 8, 12, 10, 6, 8, 6, 6, 8, 6, 6, 8, 6, 12, 9, 9]",28
23390_svg,285,42,"[10, 11, 5, 45, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 10, 11, 7, 5, 5, 5, 5, 5, 5, 5, 5, 3, 7, 5, 5, 7, 5, 10, 5, 7]",45
23402_svg,60,1,[60],60
23444_svg,146,25,"[13, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 18]",18
23391_svg,281,42,"[10, 11, 45, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 10, 7, 10, 5, 5, 5, 5, 5, 5, 5, 5, 3, 7, 7, 5, 7, 5, 6, 10, 5]",45
23462_svg,40,3,"[9, 22, 9]",22
234_svg,16,1,[16],16
23461_svg,78,12,"[13, 11, 9, 6, 4, 4, 4, 4, 4, 4, 9, 6]",13
23582_svg,63,5,"[30, 6, 4, 15, 8]",30
23604_svg,14,2,"[11, 3]",11
23584_svg,56,5,"[9, 4, 20, 15, 8]",20
23483_svg,72,8,"[9, 9, 4, 5, 5, 8, 18, 14]",18
236_svg,47,4,"[6, 7, 10, 24]",24
23745_svg,170,15,"[10, 8, 10, 10, 37, 9, 10, 10, 10, 10, 10, 10, 10, 8, 8]",37
23740_svg,45,4,"[25, 5, 10, 5]",25
23727_svg,208,29,"[59, 4, 4, 4, 3, 23, 4, 3, 4, 3, 3, 15, 3, 3, 3, 3, 3, 3, 10, 3, 3, 3, 3, 10, 3, 8, 4, 4, 10]",59
23308_svg,1658,205,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 8, 8, 8, 8, 8, 10, 8, 12]",12
23746_svg,40,2,"[22, 18]",22
23747_svg,45,2,"[22, 23]",23
2380_svg,37,4,"[22, 5, 5, 5]",22
2381_svg,32,2,"[21, 11]",21
2382_svg,24,1,[24],24
237_svg,54,6,"[6, 6, 4, 6, 26, 6]",26
23755_svg,162,12,"[10, 4, 10, 6, 6, 6, 7, 6, 58, 11, 19, 19]",58
2383_svg,26,3,"[9, 11, 6]",11
2385_svg,40,6,"[5, 5, 5, 5, 13, 7]",13
2384_svg,22,1,[22],22
23748_svg,98,5,"[12, 14, 12, 13, 47]",47
2387_svg,37,4,"[16, 9, 5, 7]",16
2388_svg,23,1,[23],23
2390_svg,30,2,"[22, 8]",22
238_svg,36,2,"[7, 29]",29
2389_svg,56,8,"[12, 4, 4, 4, 4, 4, 12, 12]",12
2386_svg,39,3,"[25, 7, 7]",25
2391_svg,41,3,"[23, 7, 11]",23
2392_svg,42,2,"[29, 13]",29
23911_svg,40,2,"[10, 30]",30
23935_svg,70,6,"[14, 22, 14, 4, 8, 8]",22
23937_svg,168,25,"[8, 8, 8, 8, 7, 12, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 8, 8, 8, 10, 7, 14, 14]",14
2393_svg,21,2,"[14, 7]",14
23938_svg,75,7,"[5, 7, 7, 19, 6, 24, 7]",24
23936_svg,164,20,"[6, 8, 6, 8, 6, 5, 7, 18, 13, 19, 5, 5, 15, 5, 6, 6, 5, 6, 9, 6]",19
23941_svg,97,3,"[31, 44, 22]",44
23942_svg,84,11,"[7, 5, 5, 5, 6, 14, 16, 7, 5, 7, 7]",16
23939_svg,138,11,"[6, 6, 14, 9, 9, 9, 5, 9, 5, 42, 24]",42
23940_svg,106,12,"[5, 13, 8, 8, 8, 9, 9, 7, 6, 12, 10, 11]",13
23944_svg,117,11,"[12, 6, 7, 32, 8, 5, 8, 7, 8, 18, 6]",32
23943_svg,90,5,"[6, 14, 15, 18, 37]",37
23946_svg,129,12,"[5, 18, 5, 5, 6, 23, 6, 11, 12, 5, 27, 6]",27
23947_svg,233,32,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 9, 8, 8, 7, 6, 7, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",9
2394_svg,35,2,"[7, 28]",28
23945_svg,198,13,"[5, 5, 6, 6, 6, 70, 6, 5, 67, 6, 6, 5, 5]",70
23949_svg,247,42,"[6, 5, 8, 5, 5, 6, 5, 5, 5, 11, 5, 5, 6, 10, 6, 6, 9, 5, 6, 6, 2, 6, 5, 5, 6, 5, 5, 5, 5, 8, 6, 5, 6, 6, 6, 5, 8, 6, 6, 6, 5, 5]",11
23948_svg,98,10,"[6, 10, 11, 10, 10, 9, 11, 10, 10, 11]",11
23951_svg,139,15,"[10, 6, 29, 25, 7, 7, 7, 6, 6, 6, 6, 6, 6, 6, 6]",29
23952_svg,113,8,"[17, 16, 5, 26, 7, 6, 26, 10]",26
23950_svg,302,22,"[7, 7, 7, 14, 28, 20, 6, 7, 6, 11, 11, 6, 93, 8, 10, 5, 11, 10, 6, 7, 10, 12]",93
23954_svg,66,7,"[11, 13, 5, 18, 7, 7, 5]",18
23956_svg,50,4,"[5, 6, 10, 29]",29
23953_svg,249,25,"[63, 5, 7, 5, 6, 11, 19, 5, 30, 6, 11, 6, 6, 6, 6, 6, 6, 6, 5, 5, 5, 5, 5, 5, 9]",63
23958_svg,72,6,"[7, 6, 17, 8, 6, 28]",28
23955_svg,139,11,"[7, 7, 28, 7, 8, 35, 15, 5, 10, 10, 7]",35
2395_svg,47,3,"[15, 13, 19]",19
2397_svg,27,3,"[4, 7, 16]",16
2396_svg,52,2,"[13, 39]",39
2398_svg,68,5,"[20, 7, 9, 5, 27]",27
23957_svg,72,7,"[6, 5, 6, 6, 26, 8, 15]",26
2400_svg,21,1,[21],21
239_svg,45,3,"[27, 7, 11]",27
23_svg,76,8,"[18, 6, 11, 5, 13, 7, 7, 9]",18
2399_svg,25,2,"[18, 7]",18
24017_svg,94,13,"[12, 12, 5, 5, 5, 5, 5, 5, 5, 5, 10, 10, 10]",12
2402_svg,22,2,"[13, 9]",13
2403_svg,22,2,"[11, 11]",11
2404_svg,25,2,"[11, 14]",14
24044_svg,59,10,"[10, 6, 2, 2, 7, 2, 2, 11, 7, 10]",11
2401_svg,58,4,"[7, 7, 25, 19]",25
2406_svg,47,5,"[8, 8, 6, 6, 19]",19
2407_svg,34,4,"[9, 8, 9, 8]",9
2408_svg,58,4,"[43, 5, 5, 5]",43
2409_svg,21,1,[21],21
2410_svg,34,3,"[5, 15, 14]",15
2405_svg,28,2,"[18, 10]",18
240_svg,51,6,"[7, 19, 7, 10, 4, 4]",19
2413_svg,23,2,"[16, 7]",16
2411_svg,62,5,"[13, 7, 7, 19, 16]",19
2412_svg,37,2,"[30, 7]",30
2415_svg,25,2,"[18, 7]",18
24014_svg,81,7,"[34, 9, 4, 7, 4, 5, 18]",34
2414_svg,48,3,"[18, 7, 23]",23
24189_svg,47,5,"[7, 12, 10, 9, 9]",12
2417_svg,55,6,"[18, 16, 5, 5, 5, 6]",18
24195_svg,37,5,"[4, 9, 12, 5, 7]",12
241_svg,46,4,"[9, 5, 10, 22]",22
2416_svg,42,6,"[15, 5, 5, 5, 5, 7]",15
2418_svg,56,4,"[36, 6, 7, 7]",36
2422_svg,30,1,[30],30
2420_svg,52,3,"[7, 22, 23]",23
2421_svg,22,2,"[15, 7]",15
2419_svg,39,2,"[32, 7]",32
2423_svg,35,3,"[21, 7, 7]",21
2426_svg,24,1,[24],24
2424_svg,31,1,[31],31
2425_svg,31,1,[31],31
24270_svg,38,4,"[8, 12, 4, 14]",14
2427_svg,37,3,"[7, 13, 17]",17
24272_svg,58,8,"[5, 5, 5, 7, 19, 3, 8, 6]",19
24271_svg,75,9,"[11, 6, 6, 9, 6, 8, 13, 8, 8]",13
2428_svg,45,3,"[8, 18, 19]",19
242_svg,40,5,"[5, 7, 7, 13, 8]",13
2429_svg,29,2,"[24, 5]",24
2430_svg,20,1,[20],20
2431_svg,23,1,[23],23
24319_svg,46,5,"[9, 5, 5, 9, 18]",18
24286_svg,77,5,"[11, 14, 15, 18, 19]",19
2432_svg,35,2,"[7, 28]",28
2433_svg,39,4,"[16, 9, 7, 7]",16
2434_svg,41,5,"[7, 13, 8, 6, 7]",13
2435_svg,40,5,"[13, 8, 6, 6, 7]",13
2437_svg,13,1,[13],13
24285_svg,58,1,[58],58
2436_svg,46,4,"[25, 7, 7, 7]",25
2439_svg,16,1,[16],16
24383_svg,120,14,"[16, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",16
2440_svg,43,3,"[7, 25, 11]",25
24417_svg,41,4,"[15, 7, 7, 12]",15
243_svg,80,7,"[10, 6, 10, 10, 10, 14, 20]",20
24426_svg,75,13,"[6, 4, 17, 7, 4, 4, 4, 4, 7, 6, 4, 4, 4]",17
2441_svg,17,1,[17],17
2438_svg,31,2,"[20, 11]",20
24436_svg,25,4,"[10, 5, 5, 5]",10
24435_svg,46,8,"[5, 10, 6, 5, 5, 5, 5, 5]",10
24447_svg,23,2,"[12, 11]",12
2445_svg,65,1,[65],65
24414_svg,154,25,"[5, 5, 5, 5, 5, 5, 5, 5, 34, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",34
24462_svg,25,3,"[6, 10, 9]",10
24497_svg,35,3,"[10, 17, 8]",17
2444_svg,71,8,"[13, 7, 5, 11, 5, 5, 5, 20]",20
244_svg,24,2,"[16, 8]",16
24502_svg,29,2,"[20, 9]",20
24503_svg,29,4,"[7, 5, 4, 13]",13
24500_svg,126,26,"[7, 7, 7, 7, 4, 5, 5, 4, 4, 5, 5, 4, 5, 4, 4, 5, 4, 4, 5, 5, 5, 4, 4, 5, 4, 4]",7
24504_svg,42,7,"[5, 5, 5, 4, 4, 4, 15]",15
2457_svg,49,3,"[6, 6, 37]",37
24592_svg,57,10,"[5, 7, 4, 7, 9, 5, 5, 5, 5, 5]",9
245_svg,30,3,"[7, 12, 11]",12
24591_svg,155,15,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 22, 5, 5, 64, 5, 9]",64
24692_svg,41,2,"[21, 20]",21
24501_svg,197,17,"[69, 10, 26, 10, 4, 5, 4, 4, 5, 5, 4, 4, 5, 5, 5, 16, 16]",69
24673_svg,52,5,"[8, 7, 9, 14, 14]",14
24693_svg,60,4,"[21, 14, 5, 20]",21
24499_svg,300,11,"[20, 5, 5, 5, 51, 51, 51, 5, 5, 51, 51]",51
246_svg,33,2,"[7, 26]",26
2472_svg,33,2,"[13, 20]",20
2474_svg,41,5,"[12, 7, 7, 8, 7]",12
2471_svg,34,2,"[17, 17]",17
24850_svg,14,1,[14],14
24775_svg,34,3,"[15, 6, 13]",15
2489_svg,158,22,"[6, 6, 6, 6, 6, 6, 6, 10, 6, 6, 6, 11, 6, 6, 6, 6, 6, 6, 8, 6, 18, 9]",18
2484_svg,100,4,"[36, 15, 37, 12]",37
2475_svg,51,3,"[9, 25, 17]",25
24966_svg,21,3,"[7, 7, 7]",7
24913_svg,31,1,[31],31
24965_svg,253,42,"[38, 5, 5, 5, 4, 4, 5, 5, 7, 5, 5, 6, 5, 5, 5, 7, 5, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 6, 6, 5, 9, 6, 6, 7]",38
24967_svg,25,2,"[12, 13]",13
24969_svg,147,11,"[22, 7, 21, 4, 9, 9, 21, 5, 5, 34, 10]",34
24971_svg,130,9,"[7, 6, 22, 6, 21, 17, 7, 34, 10]",34
24970_svg,221,22,"[15, 7, 22, 7, 7, 7, 7, 21, 7, 7, 7, 10, 7, 7, 7, 7, 7, 34, 7, 10, 7, 4]",34
2490_svg,626,133,"[24, 2, 2, 2, 2, 6, 6, 6, 6, 2, 2, 2, 2, 6, 6, 6, 6, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 2, 2, 2, 2, 6, 6, 6, 6, 2, 2, 2, 2, 2, 6, 6, 6, 6, 6, 2, 2, 2, 2, 2, 6, 6, 6, 6, 6, 2, 2, 2, 2, 2, 6, 6, 6, 6, 6, 2, 2, 2, 2, 2, 6, 6, 6, 6, 6, 2, 2, 2, 2, 2, 6, 6, 6, 6, 6, 2, 2, 2, 2, 2, 6, 6, 6, 6, 6, 2, 2, 2, 2, 2, 6, 6, 6, 6, 6, 2, 2, 2, 2, 2, 6, 6, 6, 6, 6, 9, 7, 7, 67]",67
24988_svg,67,9,"[3, 3, 5, 10, 10, 5, 3, 3, 25]",25
24972_svg,119,6,"[22, 21, 25, 34, 10, 7]",34
24_svg,31,2,"[18, 13]",18
2499_svg,92,12,"[7, 5, 5, 5, 5, 5, 5, 5, 31, 6, 6, 7]",31
2501_svg,22,3,"[6, 7, 9]",9
250_svg,29,2,"[5, 24]",24
25003_svg,36,3,"[11, 8, 17]",17
25004_svg,16,1,[16],16
25131_svg,20,1,[20],20
2498_svg,133,10,"[64, 4, 25, 4, 4, 4, 4, 4, 4, 16]",64
2516_svg,33,3,"[22, 7, 4]",22
2517_svg,29,4,"[9, 10, 4, 6]",10
2510_svg,89,9,"[6, 6, 14, 20, 11, 9, 9, 7, 7]",20
2525_svg,27,1,[27],27
2527_svg,49,3,"[38, 6, 5]",38
25132_svg,51,2,"[20, 31]",31
2526_svg,38,2,"[8, 30]",30
2529_svg,83,5,"[9, 13, 9, 40, 12]",40
2513_svg,101,7,"[5, 18, 31, 10, 14, 12, 11]",31
25338_svg,23,2,"[10, 13]",13
25337_svg,31,3,"[13, 9, 9]",13
25409_svg,88,12,"[5, 22, 9, 9, 5, 5, 5, 5, 5, 6, 7, 5]",22
25429_svg,32,3,"[7, 15, 10]",15
25401_svg,60,9,"[5, 5, 5, 4, 4, 11, 10, 9, 7]",11
25442_svg,43,5,"[7, 6, 10, 15, 5]",15
2531_svg,229,40,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 24, 9, 4, 4, 4, 4, 4, 4, 4, 4, 4, 8, 7, 4, 4, 4, 7, 9, 5, 9, 5, 4, 9, 5, 5]",24
25450_svg,16,2,"[9, 7]",9
25452_svg,21,3,"[9, 7, 5]",9
2544_svg,34,1,[34],34
25455_svg,80,7,"[10, 17, 8, 14, 9, 12, 10]",17
25440_svg,218,26,"[10, 6, 17, 7, 7, 10, 9, 7, 8, 8, 10, 8, 7, 10, 6, 9, 8, 10, 8, 6, 6, 8, 7, 6, 10, 10]",17
25451_svg,40,5,"[6, 6, 9, 9, 10]",10
2546_svg,88,1,[88],88
25454_svg,103,13,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 30, 12, 15, 10]",30
25504_svg,55,9,"[7, 5, 10, 5, 5, 6, 6, 6, 5]",10
254_svg,94,9,"[14, 10, 10, 10, 23, 7, 7, 6, 7]",23
2547_svg,34,3,"[16, 9, 9]",16
25579_svg,32,2,"[16, 16]",16
25576_svg,103,1,[103],103
2557_svg,83,7,"[25, 16, 10, 8, 8, 8, 8]",25
25612_svg,70,12,"[5, 5, 7, 7, 7, 5, 5, 7, 7, 5, 5, 5]",7
25613_svg,126,22,"[5, 5, 7, 7, 7, 7, 7, 5, 5, 7, 7, 7, 5, 5, 5, 7, 7, 4, 5, 4, 4, 4]",7
2551_svg,94,7,"[10, 5, 12, 24, 22, 6, 15]",24
25700_svg,40,3,"[9, 20, 11]",20
25691_svg,42,3,"[26, 8, 8]",26
2545_svg,104,9,"[10, 5, 8, 3, 3, 5, 5, 4, 61]",61
25632_svg,80,9,"[21, 7, 7, 7, 4, 7, 6, 7, 14]",21
257_svg,36,1,[36],36
25819_svg,40,1,[40],40
25954_svg,15,1,[15],15
25924_svg,59,9,"[17, 5, 5, 6, 6, 4, 4, 5, 7]",17
25956_svg,30,3,"[10, 10, 10]",10
25957_svg,26,1,[26],26
25818_svg,72,7,"[20, 6, 5, 5, 6, 8, 22]",22
25959_svg,23,1,[23],23
25953_svg,179,23,"[7, 30, 8, 8, 8, 7, 7, 7, 7, 7, 7, 8, 8, 8, 8, 8, 6, 5, 6, 6, 5, 4, 4]",30
25958_svg,24,2,"[9, 15]",15
25955_svg,28,1,[28],28
25963_svg,41,2,"[19, 22]",22
25960_svg,25,2,"[12, 13]",13
25961_svg,37,3,"[14, 15, 8]",15
25962_svg,59,3,"[45, 7, 7]",45
25965_svg,29,3,"[13, 7, 9]",13
25967_svg,95,14,"[9, 18, 5, 5, 5, 5, 5, 9, 5, 5, 5, 5, 9, 5]",18
25969_svg,22,1,[22],22
25964_svg,57,2,"[4, 53]",53
25971_svg,42,3,"[18, 7, 17]",18
25966_svg,46,4,"[13, 13, 7, 13]",13
25972_svg,53,4,"[16, 7, 26, 4]",26
25968_svg,98,3,"[6, 8, 84]",84
25970_svg,106,16,"[16, 7, 5, 4, 4, 6, 4, 5, 4, 5, 5, 19, 4, 5, 7, 6]",19
26012_svg,89,1,[89],89
25973_svg,38,2,"[13, 25]",25
26086_svg,145,13,"[36, 12, 10, 7, 17, 9, 5, 7, 5, 12, 5, 4, 16]",36
25_svg,52,4,"[7, 7, 18, 20]",20
260_svg,38,3,"[19, 7, 12]",19
2623_svg,30,2,"[17, 13]",17
26257_svg,57,6,"[7, 6, 6, 26, 6, 6]",26
26115_svg,182,31,"[4, 8, 5, 5, 5, 26, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 10]",26
263_svg,50,3,"[7, 21, 22]",22
26437_svg,32,3,"[9, 6, 17]",17
26187_svg,52,3,"[7, 36, 9]",36
26321_svg,31,4,"[18, 4, 4, 5]",18
26508_svg,24,6,"[5, 5, 2, 5, 2, 5]",5
2648_svg,117,11,"[17, 5, 21, 35, 7, 7, 5, 5, 5, 5, 5]",35
2643_svg,53,4,"[19, 20, 9, 5]",20
2655_svg,17,1,[17],17
2652_svg,32,2,"[18, 14]",18
26561_svg,23,4,"[7, 7, 2, 7]",7
26567_svg,82,13,"[7, 4, 6, 6, 6, 8, 6, 6, 6, 9, 6, 6, 6]",9
264_svg,55,5,"[14, 12, 12, 11, 6]",14
26545_svg,25,2,"[16, 9]",16
265_svg,64,10,"[11, 5, 5, 5, 5, 5, 10, 5, 8, 5]",11
2671_svg,43,2,"[7, 36]",36
26682_svg,53,5,"[6, 6, 16, 8, 17]",17
2674_svg,22,2,"[7, 15]",15
2672_svg,47,3,"[7, 15, 25]",25
2673_svg,42,1,[42],42
2676_svg,39,2,"[18, 21]",21
267_svg,14,2,"[9, 5]",9
2677_svg,130,11,"[10, 10, 5, 5, 5, 5, 5, 5, 5, 70, 5]",70
2675_svg,122,10,"[7, 7, 7, 7, 19, 7, 56, 4, 4, 4]",56
26862_svg,63,7,"[6, 6, 10, 10, 6, 7, 18]",18
